gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
2598350094							https://www.ncei.noaa.gov/erddap/tabledap/deep_sea_corals.csv?ShallowFlag%2CDatasetID%2CCatalogNumber%2CSampleID%2CCitation%2CRepository%2CScientificName%2CVernacularNameCategory%2CTaxonRank%2CIdentificationQualifier%2CLocality%2Clatitude%2Clongitude%2CDepthInMeters%2CDepthMethod%2CObservationDate%2CSurveyID%2CStation%2CEventID%2CSamplingEquipment%2CLocationAccuracy%2CRecordType%2CDataProvider&CatalogNumber=1015372					NMNH_IZ					PreservedSpecimen				NOAA_DSCRTP:1015372					1													Present																								1981-09-01																											Narragansett Bay, Dutch Island, SE Point						5	10						41.4958	-71.4111	WGS84																																														urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata								Animalia																							
2598350093							https://www.ncei.noaa.gov/erddap/tabledap/deep_sea_corals.csv?ShallowFlag%2CDatasetID%2CCatalogNumber%2CSampleID%2CCitation%2CRepository%2CScientificName%2CVernacularNameCategory%2CTaxonRank%2CIdentificationQualifier%2CLocality%2Clatitude%2Clongitude%2CDepthInMeters%2CDepthMethod%2CObservationDate%2CSurveyID%2CStation%2CEventID%2CSamplingEquipment%2CLocationAccuracy%2CRecordType%2CDataProvider&CatalogNumber=1015354					NMNH_IZ					PreservedSpecimen				NOAA_DSCRTP:1015354					1													Present																								1981-09-01																											Narragansett Bay, Dutch Island, SE Point						5	10						41.4958	-71.4111	WGS84																																														urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata								Animalia																							
2598350091							https://www.ncei.noaa.gov/erddap/tabledap/deep_sea_corals.csv?ShallowFlag%2CDatasetID%2CCatalogNumber%2CSampleID%2CCitation%2CRepository%2CScientificName%2CVernacularNameCategory%2CTaxonRank%2CIdentificationQualifier%2CLocality%2Clatitude%2Clongitude%2CDepthInMeters%2CDepthMethod%2CObservationDate%2CSurveyID%2CStation%2CEventID%2CSamplingEquipment%2CLocationAccuracy%2CRecordType%2CDataProvider&CatalogNumber=1015291					NMNH_IZ					PreservedSpecimen				NOAA_DSCRTP:1015291					1													Present																								1940-01-26																											Off Brunswick						18	18						30.9333	-81.0083	WGS84																																														urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata								Animalia																							
2598350087							https://www.ncei.noaa.gov/erddap/tabledap/deep_sea_corals.csv?ShallowFlag%2CDatasetID%2CCatalogNumber%2CSampleID%2CCitation%2CRepository%2CScientificName%2CVernacularNameCategory%2CTaxonRank%2CIdentificationQualifier%2CLocality%2Clatitude%2Clongitude%2CDepthInMeters%2CDepthMethod%2CObservationDate%2CSurveyID%2CStation%2CEventID%2CSamplingEquipment%2CLocationAccuracy%2CRecordType%2CDataProvider&CatalogNumber=1015219					NMNH_IZ					PreservedSpecimen				NOAA_DSCRTP:1015219					1													Present																								1981-08-12																											Off North Carolina						28	28						33.5333	-77.4067	WGS84																																														urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata								Animalia																							
2598348094							https://www.ncei.noaa.gov/erddap/tabledap/deep_sea_corals.csv?ShallowFlag%2CDatasetID%2CCatalogNumber%2CSampleID%2CCitation%2CRepository%2CScientificName%2CVernacularNameCategory%2CTaxonRank%2CIdentificationQualifier%2CLocality%2Clatitude%2Clongitude%2CDepthInMeters%2CDepthMethod%2CObservationDate%2CSurveyID%2CStation%2CEventID%2CSamplingEquipment%2CLocationAccuracy%2CRecordType%2CDataProvider&CatalogNumber=1015436					NMNH_IZ					PreservedSpecimen				NOAA_DSCRTP:1015436					1													Present																								1981-09-01																											Narragansett Bay, Dutch Island, SE Point						5	10						41.4958	-71.4111	WGS84																																														urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata								Animalia																							
2598348093							https://www.ncei.noaa.gov/erddap/tabledap/deep_sea_corals.csv?ShallowFlag%2CDatasetID%2CCatalogNumber%2CSampleID%2CCitation%2CRepository%2CScientificName%2CVernacularNameCategory%2CTaxonRank%2CIdentificationQualifier%2CLocality%2Clatitude%2Clongitude%2CDepthInMeters%2CDepthMethod%2CObservationDate%2CSurveyID%2CStation%2CEventID%2CSamplingEquipment%2CLocationAccuracy%2CRecordType%2CDataProvider&CatalogNumber=1015418					NMNH_IZ					PreservedSpecimen				NOAA_DSCRTP:1015418					1													Present																								1981-09-01																											Narragansett Bay, Dutch Island, SE Point						5	10						41.4958	-71.4111	WGS84																																														urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata								Animalia																							
2598348092							https://www.ncei.noaa.gov/erddap/tabledap/deep_sea_corals.csv?ShallowFlag%2CDatasetID%2CCatalogNumber%2CSampleID%2CCitation%2CRepository%2CScientificName%2CVernacularNameCategory%2CTaxonRank%2CIdentificationQualifier%2CLocality%2Clatitude%2Clongitude%2CDepthInMeters%2CDepthMethod%2CObservationDate%2CSurveyID%2CStation%2CEventID%2CSamplingEquipment%2CLocationAccuracy%2CRecordType%2CDataProvider&CatalogNumber=1015391					NMNH_IZ					PreservedSpecimen				NOAA_DSCRTP:1015391					1													Present																								1981-09-01																											Narragansett Bay, Dutch Island, SE Point						5	10						41.4958	-71.4111	WGS84																																														urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata								Animalia																							
2598348091							https://www.ncei.noaa.gov/erddap/tabledap/deep_sea_corals.csv?ShallowFlag%2CDatasetID%2CCatalogNumber%2CSampleID%2CCitation%2CRepository%2CScientificName%2CVernacularNameCategory%2CTaxonRank%2CIdentificationQualifier%2CLocality%2Clatitude%2Clongitude%2CDepthInMeters%2CDepthMethod%2CObservationDate%2CSurveyID%2CStation%2CEventID%2CSamplingEquipment%2CLocationAccuracy%2CRecordType%2CDataProvider&CatalogNumber=1015373					NMNH_IZ					PreservedSpecimen				NOAA_DSCRTP:1015373					1													Present																								1981-09-01																											Narragansett Bay, Dutch Island, SE Point						5	10						41.4958	-71.4111	WGS84																																														urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata								Animalia																							
2598348090							https://www.ncei.noaa.gov/erddap/tabledap/deep_sea_corals.csv?ShallowFlag%2CDatasetID%2CCatalogNumber%2CSampleID%2CCitation%2CRepository%2CScientificName%2CVernacularNameCategory%2CTaxonRank%2CIdentificationQualifier%2CLocality%2Clatitude%2Clongitude%2CDepthInMeters%2CDepthMethod%2CObservationDate%2CSurveyID%2CStation%2CEventID%2CSamplingEquipment%2CLocationAccuracy%2CRecordType%2CDataProvider&CatalogNumber=1015355					NMNH_IZ					PreservedSpecimen				NOAA_DSCRTP:1015355					1													Present																								1981-09-01																											Narragansett Bay, Dutch Island, SE Point						5	10						41.4958	-71.4111	WGS84																																														urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata								Animalia																							
2598347100							https://www.ncei.noaa.gov/erddap/tabledap/deep_sea_corals.csv?ShallowFlag%2CDatasetID%2CCatalogNumber%2CSampleID%2CCitation%2CRepository%2CScientificName%2CVernacularNameCategory%2CTaxonRank%2CIdentificationQualifier%2CLocality%2Clatitude%2Clongitude%2CDepthInMeters%2CDepthMethod%2CObservationDate%2CSurveyID%2CStation%2CEventID%2CSamplingEquipment%2CLocationAccuracy%2CRecordType%2CDataProvider&CatalogNumber=1015565					NMNH_IZ					PreservedSpecimen				NOAA_DSCRTP:1015565					1													Present																								1964-08-02																											east of						25	25						38.665	-74.7533	WGS84																																														urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata								Animalia																							
2598347094							https://www.ncei.noaa.gov/erddap/tabledap/deep_sea_corals.csv?ShallowFlag%2CDatasetID%2CCatalogNumber%2CSampleID%2CCitation%2CRepository%2CScientificName%2CVernacularNameCategory%2CTaxonRank%2CIdentificationQualifier%2CLocality%2Clatitude%2Clongitude%2CDepthInMeters%2CDepthMethod%2CObservationDate%2CSurveyID%2CStation%2CEventID%2CSamplingEquipment%2CLocationAccuracy%2CRecordType%2CDataProvider&CatalogNumber=1015448					NMNH_IZ					PreservedSpecimen				NOAA_DSCRTP:1015448					1													Present																								1981-09-01																											Narragansett Bay, Dutch Island, SE Point						5	10						41.4958	-71.4111	WGS84																																														urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata								Animalia																							
2598347093							https://www.ncei.noaa.gov/erddap/tabledap/deep_sea_corals.csv?ShallowFlag%2CDatasetID%2CCatalogNumber%2CSampleID%2CCitation%2CRepository%2CScientificName%2CVernacularNameCategory%2CTaxonRank%2CIdentificationQualifier%2CLocality%2Clatitude%2Clongitude%2CDepthInMeters%2CDepthMethod%2CObservationDate%2CSurveyID%2CStation%2CEventID%2CSamplingEquipment%2CLocationAccuracy%2CRecordType%2CDataProvider&CatalogNumber=1015411					NMNH_IZ					PreservedSpecimen				NOAA_DSCRTP:1015411					1													Present																								1981-09-01																											Narragansett Bay, Dutch Island, SE Point						5	10						41.4958	-71.4111	WGS84																																														urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata								Animalia																							
2598347092							https://www.ncei.noaa.gov/erddap/tabledap/deep_sea_corals.csv?ShallowFlag%2CDatasetID%2CCatalogNumber%2CSampleID%2CCitation%2CRepository%2CScientificName%2CVernacularNameCategory%2CTaxonRank%2CIdentificationQualifier%2CLocality%2Clatitude%2Clongitude%2CDepthInMeters%2CDepthMethod%2CObservationDate%2CSurveyID%2CStation%2CEventID%2CSamplingEquipment%2CLocationAccuracy%2CRecordType%2CDataProvider&CatalogNumber=1015385					NMNH_IZ					PreservedSpecimen				NOAA_DSCRTP:1015385					1													Present																								1981-09-01																											Narragansett Bay, Dutch Island, SE Point						5	10						41.4958	-71.4111	WGS84																																														urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata								Animalia																							
2598347091							https://www.ncei.noaa.gov/erddap/tabledap/deep_sea_corals.csv?ShallowFlag%2CDatasetID%2CCatalogNumber%2CSampleID%2CCitation%2CRepository%2CScientificName%2CVernacularNameCategory%2CTaxonRank%2CIdentificationQualifier%2CLocality%2Clatitude%2Clongitude%2CDepthInMeters%2CDepthMethod%2CObservationDate%2CSurveyID%2CStation%2CEventID%2CSamplingEquipment%2CLocationAccuracy%2CRecordType%2CDataProvider&CatalogNumber=1015367					NMNH_IZ					PreservedSpecimen				NOAA_DSCRTP:1015367					1													Present																								1981-09-01																											Narragansett Bay, Dutch Island, SE Point						5	10						41.4958	-71.4111	WGS84																																														urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata								Animalia																							
2598347090							https://www.ncei.noaa.gov/erddap/tabledap/deep_sea_corals.csv?ShallowFlag%2CDatasetID%2CCatalogNumber%2CSampleID%2CCitation%2CRepository%2CScientificName%2CVernacularNameCategory%2CTaxonRank%2CIdentificationQualifier%2CLocality%2Clatitude%2Clongitude%2CDepthInMeters%2CDepthMethod%2CObservationDate%2CSurveyID%2CStation%2CEventID%2CSamplingEquipment%2CLocationAccuracy%2CRecordType%2CDataProvider&CatalogNumber=1015349					NMNH_IZ					PreservedSpecimen				NOAA_DSCRTP:1015349					1													Present																								1981-09-01																											Narragansett Bay, Dutch Island, SE Point						5	10						41.4958	-71.4111	WGS84																																														urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata								Animalia																							
2598347088							https://www.ncei.noaa.gov/erddap/tabledap/deep_sea_corals.csv?ShallowFlag%2CDatasetID%2CCatalogNumber%2CSampleID%2CCitation%2CRepository%2CScientificName%2CVernacularNameCategory%2CTaxonRank%2CIdentificationQualifier%2CLocality%2Clatitude%2Clongitude%2CDepthInMeters%2CDepthMethod%2CObservationDate%2CSurveyID%2CStation%2CEventID%2CSamplingEquipment%2CLocationAccuracy%2CRecordType%2CDataProvider&CatalogNumber=1015286					NMNH_IZ					PreservedSpecimen				NOAA_DSCRTP:1015286					4													Present																								1964-05-23																											east of						19	19						29	-80.65	WGS84																																														urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata								Animalia																							
2598347087							https://www.ncei.noaa.gov/erddap/tabledap/deep_sea_corals.csv?ShallowFlag%2CDatasetID%2CCatalogNumber%2CSampleID%2CCitation%2CRepository%2CScientificName%2CVernacularNameCategory%2CTaxonRank%2CIdentificationQualifier%2CLocality%2Clatitude%2Clongitude%2CDepthInMeters%2CDepthMethod%2CObservationDate%2CSurveyID%2CStation%2CEventID%2CSamplingEquipment%2CLocationAccuracy%2CRecordType%2CDataProvider&CatalogNumber=1015231					NMNH_IZ					PreservedSpecimen				NOAA_DSCRTP:1015231					1													Present																								1983-09-08																											Off South Carolina						31	31						32.0533	-80.4167	WGS84																																														urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata								Animalia																							
2598347086							https://www.ncei.noaa.gov/erddap/tabledap/deep_sea_corals.csv?ShallowFlag%2CDatasetID%2CCatalogNumber%2CSampleID%2CCitation%2CRepository%2CScientificName%2CVernacularNameCategory%2CTaxonRank%2CIdentificationQualifier%2CLocality%2Clatitude%2Clongitude%2CDepthInMeters%2CDepthMethod%2CObservationDate%2CSurveyID%2CStation%2CEventID%2CSamplingEquipment%2CLocationAccuracy%2CRecordType%2CDataProvider&CatalogNumber=1015213					NMNH_IZ					PreservedSpecimen				NOAA_DSCRTP:1015213					1													Present																								1980-08-09																											off Georgia						17	17						31.395	-80.885	WGS84																																														urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata								Animalia																							
2598347053							https://www.ncei.noaa.gov/erddap/tabledap/deep_sea_corals.csv?ShallowFlag%2CDatasetID%2CCatalogNumber%2CSampleID%2CCitation%2CRepository%2CScientificName%2CVernacularNameCategory%2CTaxonRank%2CIdentificationQualifier%2CLocality%2Clatitude%2Clongitude%2CDepthInMeters%2CDepthMethod%2CObservationDate%2CSurveyID%2CStation%2CEventID%2CSamplingEquipment%2CLocationAccuracy%2CRecordType%2CDataProvider&CatalogNumber=1014502					NMNH_IZ					PreservedSpecimen				NOAA_DSCRTP:1014502					1													Present																								1977-03-04																											off Florida						21	21						29.4664	-80.9522	WGS84																																														urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata								Animalia																							
2598346091							https://www.ncei.noaa.gov/erddap/tabledap/deep_sea_corals.csv?ShallowFlag%2CDatasetID%2CCatalogNumber%2CSampleID%2CCitation%2CRepository%2CScientificName%2CVernacularNameCategory%2CTaxonRank%2CIdentificationQualifier%2CLocality%2Clatitude%2Clongitude%2CDepthInMeters%2CDepthMethod%2CObservationDate%2CSurveyID%2CStation%2CEventID%2CSamplingEquipment%2CLocationAccuracy%2CRecordType%2CDataProvider&CatalogNumber=1015444					NMNH_IZ					PreservedSpecimen				NOAA_DSCRTP:1015444					1													Present																								1981-09-01																											Narragansett Bay, Dutch Island, SE Point						5	10						41.4958	-71.4111	WGS84																																														urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata								Animalia																							
2598346090							https://www.ncei.noaa.gov/erddap/tabledap/deep_sea_corals.csv?ShallowFlag%2CDatasetID%2CCatalogNumber%2CSampleID%2CCitation%2CRepository%2CScientificName%2CVernacularNameCategory%2CTaxonRank%2CIdentificationQualifier%2CLocality%2Clatitude%2Clongitude%2CDepthInMeters%2CDepthMethod%2CObservationDate%2CSurveyID%2CStation%2CEventID%2CSamplingEquipment%2CLocationAccuracy%2CRecordType%2CDataProvider&CatalogNumber=1015426					NMNH_IZ					PreservedSpecimen				NOAA_DSCRTP:1015426					1													Present																								1981-09-01																											Narragansett Bay, Dutch Island, SE Point						5	10						41.4958	-71.4111	WGS84																																														urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata								Animalia																							
2598346089							https://www.ncei.noaa.gov/erddap/tabledap/deep_sea_corals.csv?ShallowFlag%2CDatasetID%2CCatalogNumber%2CSampleID%2CCitation%2CRepository%2CScientificName%2CVernacularNameCategory%2CTaxonRank%2CIdentificationQualifier%2CLocality%2Clatitude%2Clongitude%2CDepthInMeters%2CDepthMethod%2CObservationDate%2CSurveyID%2CStation%2CEventID%2CSamplingEquipment%2CLocationAccuracy%2CRecordType%2CDataProvider&CatalogNumber=1015408					NMNH_IZ					PreservedSpecimen				NOAA_DSCRTP:1015408					1													Present																								1981-09-01																											Narragansett Bay, Dutch Island, SE Point						5	10						41.4958	-71.4111	WGS84																																														urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata								Animalia																							
2598346088							https://www.ncei.noaa.gov/erddap/tabledap/deep_sea_corals.csv?ShallowFlag%2CDatasetID%2CCatalogNumber%2CSampleID%2CCitation%2CRepository%2CScientificName%2CVernacularNameCategory%2CTaxonRank%2CIdentificationQualifier%2CLocality%2Clatitude%2Clongitude%2CDepthInMeters%2CDepthMethod%2CObservationDate%2CSurveyID%2CStation%2CEventID%2CSamplingEquipment%2CLocationAccuracy%2CRecordType%2CDataProvider&CatalogNumber=1015381					NMNH_IZ					PreservedSpecimen				NOAA_DSCRTP:1015381					1													Present																								1981-09-01																											Narragansett Bay, Dutch Island, SE Point						5	10						41.4958	-71.4111	WGS84																																														urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata								Animalia																							
