gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
609467649																										urn:catalog:CAS:IZ:171668									en	CC0_1_0																		Physical Object		http://grscicoll.org/institution/california-academy-sciences	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470		CAS	IZ			PRESERVED_SPECIMEN				urn:catalog:CAS:IZ:171668	171668		M.K. Wicksten													PRESENT	Dry-dry(1)							previously identified as Astrangia astraeformis										068811	1998-03-17T00:00:00		76	78	1998	3	17	17-19 Mar 1998							donated along with Flower Garden Banks specimens.			North America, North Atlantic Ocean, Gulf of Mexico, United States, Florida	NORTH_AMERICA				US	Florida	Lee County		Captiva Island, cast ashore																																														M.K. Wicksten														Astrangia poculata (Ellis & Solander, 1786)							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES			ICZN	ACCEPTED			44bcde48-ac71-46f2-bf73-24fc3c008b6c	US	2023-03-06T22:58:04.904Z								COLLECTION_MATCH_FUZZY		false	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-03-06T22:58:04.904Z	2023-03-06T22:53:43.201Z	false										LC	
609414258																										urn:catalog:CAS:IZ:114031									en	CC0_1_0																		Physical Object		http://grscicoll.org/institution/california-academy-sciences	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470		CAS	IZ			PRESERVED_SPECIMEN				urn:catalog:CAS:IZ:114031	114031		"Chris Mah aboard R/V ""Phillip Parker"""													PRESENT	Fluid-75% EtOH(1)																	051414	1998-08-18T00:00:00		230		1998	8	18	18 Aug 1998	oyster shells						Collected during 3rd North American Echinoderms Conference, Wallops Island, Virginia, 17-20, August 1998.			North America, United States	NORTH_AMERICA				US	Virginia			Wallops Island, Cockle Creek																																														Chris Mah		1998-08-24T00:00:00												Astrangia danae Agassiz, 1850							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			danae			SPECIES			ICZN	SYNONYM			44bcde48-ac71-46f2-bf73-24fc3c008b6c	US	2023-03-06T22:58:03.303Z			3.05					COLLECTION_MATCH_FUZZY		false	false	7868885	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia danae		EML	2023-03-06T22:58:03.303Z	2023-03-06T22:53:43.201Z	false										NE	
609383736																										urn:catalog:CAS:IZ:99527									en	CC0_1_0																		Physical Object		http://grscicoll.org/institution/california-academy-sciences	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470		CAS	IZ			PRESERVED_SPECIMEN				urn:catalog:CAS:IZ:99527	99527															PRESENT	Dry-dry(1)							Spec. notes: many spec.										028062															"Label with ""197"""			North America, United States, Massachusetts	NORTH_AMERICA				US	Massachusetts	Barnstable County		Cape Cod, Woods Hole, low tide																																																												Astrangia danae Agassiz, 1850							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			danae			SPECIES			ICZN	SYNONYM			44bcde48-ac71-46f2-bf73-24fc3c008b6c	US	2023-03-06T22:58:08.689Z								COLLECTION_MATCH_FUZZY		false	false	7868885	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia danae		EML	2023-03-06T22:58:08.689Z	2023-03-06T22:53:43.201Z	false										NE	
477946279																										MCZ:IZ:19381										CC_BY_NC_4_0			2021-12-06T14:28:37Z			http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:19381					President and Fellows of Harvard College									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	IZ		Museum of Comparative Zoology, Harvard University	PRESERVED_SPECIMEN			{}	MCZ:IZ:19381	19381		RV Albatross IV 97-09		5										unknown	PRESENT	whole animal (alcohol)	in collection					station number=309 no. 12												1997-08-08T00:00:00		220		1997	8	8	8/8/1997									http://vocab.getty.edu/tgn/7007517	North America: United States: Massachusetts					US	Massachusetts				USA, Massachusetts,								40.958333	-68.725	115000.0			deg. min. sec.					[no agent data]		unknown	unknown	Lat. seconds and Long. seconds blank in Original Data. Set to 30, Maximum Error set to 115 km. in MCZbase																							Caroline Fleming					"""White, some yellow spots, a green spot"" Colony with bryozoans."									Astrangia poculata (Ellis & Solander, 1786)							Animalia Cnidaria Anthozoa Scleractinia Rhizangiidae Astrangia poculata	Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES			ICZN	ACCEPTED			4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	US	2023-03-13T16:03:58.216Z			66.93					COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata (Ellis & Solander, 1786)		EML	2023-03-13T16:03:58.216Z	2023-03-13T15:27:51.751Z	false										LC	
4054911238																										150437887										CC_BY_NC_4_0			2023-03-07T14:34:21Z			https://www.inaturalist.org/observations/150437887					morus-alba												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/150437887	150437887		morus-alba													PRESENT																			2023-03-05T18:00:00	18:00:00-05:00			2023	3	5	2023-03-05 18:00:00-05:00											NORTH_AMERICA				US	South Carolina				North Atlantic Ocean, SC, US								33.767989	-78.773316	22.0																															339187846				Mickle		2023-03-07T03:10:22				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:14:43.172Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:14:43.172Z	2023-03-14T08:22:22.826Z	false										LC	
4054784115																										150354104										CC_BY_NC_4_0			2023-03-06T04:19:54Z			https://www.inaturalist.org/observations/150354104					nudibranchiaa												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/150354104	150354104		nudibranchiaa													PRESENT																			2023-03-05T16:33:29	16:33:29-05:00			2023	3	5	2023-03-05 16:33:29-05:00											NORTH_AMERICA				US	Rhode Island				Bass Rock Rd, Narragansett, RI, US								41.40488	-71.45762	144.0																															338872144				Branson Khounvichith		2023-03-05T23:09:41				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:05:38.977Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:05:38.977Z	2023-03-14T08:22:22.826Z	false		USA	United States	USA.40_1	Rhode Island	USA.40.5_1	Washington			LC	
4050543312																										e23d4f41-64c2-42da-af99-00ad0f0a1b87									fr | en	CC_BY_4_0																						EB6380B5-80AF-5935-E053-0514A8C08744					HUMAN_OBSERVATION				e23d4f41-64c2-42da-af99-00ad0f0a1b87																PRESENT				TaxREF												e23d4f41-64c2-42da-af99-00ad0f0a1b87																					NORTH_AMERICA				MQ		Martinique											14.65485	-61.01929	26983.0																																							Probable		994373								Astrangia poculata (Ellis & Solander, 1786)			Astrangia poculata (Ellis & Solander, 1786)	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.				Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	FR	2023-03-08T14:36:41.671Z							275.37364700437337	COUNTRY_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata (Ellis & Solander, 1786)		DWC_ARCHIVE	2023-03-08T14:36:41.671Z	2023-03-08T14:25:21.370Z	true		MTQ	Martinique	MTQ.1_1	Fort-de-France	MTQ.1.3_1	Saint-Joseph			LC	
4046717327																										18404852										CC_BY_4_0			2023-02-23T15:10:23Z			https://www.inaturalist.org/observations/18404852					Lincoln Durey												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/18404852	18404852		Lincoln Durey													PRESENT								Dauphin Island https://www.inaturalist.org/calendar/lincolndurey/2018/11/5											2018-11-05T14:03:58	14:03:58-05:00			2018	11	5	2018-11-05 2:03:58 PM EST											NORTH_AMERICA				US	Alabama				Agassiz St, Dauphin Island, AL 36528, USA								30.24572	-88.083633																																39601083				Lincoln Durey		2018-11-15T05:08:49				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:06:03.669Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:06:03.669Z	2023-03-14T08:22:22.826Z	false										LC	
4046684323																										18424519										CC_BY_4_0			2023-02-23T15:10:23Z			https://www.inaturalist.org/observations/18424519					Lincoln Durey												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/18424519	18424519		Lincoln Durey													PRESENT								Dauphin Island https://www.inaturalist.org/calendar/lincolndurey/2018/11/5											2018-11-05T14:31:56	14:31:56-05:00			2018	11	5	2018-11-05 2:31:56 PM EST											NORTH_AMERICA				US	Alabama				150 Agassiz St, Dauphin Island, AL 36528, USA								30.246098	-88.077988																																158231483				joe_fish		2021-03-07T15:59:28				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T12:57:43.682Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T12:57:43.682Z	2023-03-14T08:22:22.826Z	false										LC	
4046368325																										18424714										CC_BY_4_0			2023-02-23T15:10:23Z			https://www.inaturalist.org/observations/18424714					Lincoln Durey												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/18424714	18424714		Lincoln Durey													PRESENT								Dauphin Island https://www.inaturalist.org/calendar/lincolndurey/2018/11/5											2018-11-05T14:44:30	14:44:30-05:00			2018	11	5	2018-11-05 2:44:30 PM EST											NORTH_AMERICA				US	Alabama				150 Agassiz St, Dauphin Island, AL 36528, USA								30.246073	-88.079391																																158231475				joe_fish		2021-03-07T15:59:24				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T12:57:43.991Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T12:57:43.991Z	2023-03-14T08:22:22.826Z	false										LC	
4046251338																										19389410										CC_BY_4_0			2023-02-23T15:10:23Z			https://www.inaturalist.org/observations/19389410					Lincoln Durey												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/19389410	19389410		Lincoln Durey													PRESENT								Edisto Island, day 3: https://www.inaturalist.org/calendar/lincolndurey/2018/11/20											2018-11-20T11:53:17	11:53:17-05:00			2018	11	20	2018-11-20 11:53:17 AM EST											NORTH_AMERICA				US	South Carolina				Unnamed Road, Edisto Island, SC 29438, USA								32.508633	-80.288887																																42415152				Lincoln Durey		2019-01-03T02:42:46				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:06:23.014Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:06:23.014Z	2023-03-14T08:22:22.826Z	false										LC	
4046246078																										149679936										CC_BY_4_0			2023-02-26T01:13:34Z			https://www.inaturalist.org/observations/149679936					harrier												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/149679936	149679936		harrier													PRESENT																			2023-02-25T13:23:00	13:23:00-05:00			2023	2	25	2023/02/25 1:23 PM											NORTH_AMERICA				US	North Carolina				Cape Hatteras National Seashore, Dare, North Carolina, United States								35.220306	-75.6568	5.0																															336760243				harrier		2023-02-25T23:53:41				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:14:27.639Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:14:27.639Z	2023-03-14T08:22:22.826Z	false										LC	
4039535505																										149241564										CC_BY_4_0			2023-02-20T18:06:26Z			https://www.inaturalist.org/observations/149241564					Gold eagle Kroll												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/149241564	149241564		Gold eagle Kroll													PRESENT																			2023-02-19T15:36:08	15:36:08-05:00			2023	2	19	2023-02-19 15:36:08											NORTH_AMERICA				US	Virginia				Norfolk, VA, USA								36.95021	-76.242159																																335485324				Gold eagle Kroll		2023-02-20T16:44:45				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:05:21.131Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:05:21.131Z	2023-03-14T08:22:22.826Z	false										LC	
4039261160																										149338470										CC_BY_NC_4_0			2023-02-21T18:21:20Z			https://www.inaturalist.org/observations/149338470					ianbento												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/149338470	149338470		ianbento													PRESENT								Round, light in color. Intricate texture in center											2023-02-21T13:07:58	13:07:58-05:00			2023	2	21	2023-02-21 13:07:58-05:00											NORTH_AMERICA				US	Rhode Island				Atlantic Ave, Westerly, RI, US								41.329339	-71.764225	186.0																															335751389				ianbento		2023-02-21T18:10:42				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:05:19.716Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:05:19.716Z	2023-03-14T08:22:22.826Z	false		USA	United States	USA.40_1	Rhode Island	USA.40.5_1	Washington			LC	
4034868244																										148477633										CC_BY_NC_4_0			2023-02-12T11:43:56Z			https://www.inaturalist.org/observations/148477633					Wayne Longbottom												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/148477633	148477633		Wayne Longbottom													PRESENT																			2023-02-10T12:30:30	12:30:30-05:00			2023	2	10	2023-02-10 12:30:30 PM EST											NORTH_AMERICA				US	Delaware				Lewes, DE 19958, USA								38.789964	-75.158103																																333076249				Wayne Longbottom		2023-02-10T22:34:05				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:14:38.843Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:14:38.843Z	2023-03-14T08:22:22.826Z	false										LC	
4034789951																										148399799										CC_BY_4_0			2023-02-09T21:44:47Z			https://www.inaturalist.org/observations/148399799					Tyler												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/148399799	148399799		Tyler													PRESENT																			2023-02-09T10:37:40	10:37:40-05:00			2023	2	9	2023-02-09 10:37:40											NORTH_AMERICA				US	Massachusetts				Westport, MA 02790, USA								41.48209	-71.037605																																332849950				Tyler		2023-02-09T19:46:35				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:14:37.710Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:14:37.710Z	2023-03-14T08:22:22.826Z	false										LC	
4034784945																										148596814										CC_BY_NC_4_0			2023-02-13T13:17:03Z			https://www.inaturalist.org/observations/148596814					Wayne Longbottom												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/148596814	148596814		Wayne Longbottom													PRESENT																			2023-02-10T12:34:16	12:34:16-05:00			2023	2	10	2023-02-10 12:34:16 PM EST											NORTH_AMERICA				US	Delaware				Lewes, DE 19958, USA								38.789733	-75.15775																																333407137				Wayne Longbottom		2023-02-12T11:45:46				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:05:19.738Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:05:19.738Z	2023-03-14T08:22:22.826Z	false										LC	
4034758576																										148596908										CC_BY_NC_4_0			2023-02-13T13:17:08Z			https://www.inaturalist.org/observations/148596908					Wayne Longbottom												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/148596908	148596908		Wayne Longbottom													PRESENT																			2023-02-10T12:40:33	12:40:33-05:00			2023	2	10	2023-02-10 12:40:33 PM EST											NORTH_AMERICA				US	Delaware				Lewes, DE 19958, USA								38.789639	-75.157492																																333407345				Wayne Longbottom		2023-02-12T11:47:31				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:05:16.886Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:05:16.886Z	2023-03-14T08:22:22.826Z	false										LC	
4029036242																										147608408										CC_BY_NC_4_0			2023-01-29T19:19:50Z			https://www.inaturalist.org/observations/147608408					Wayne Longbottom												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/147608408	147608408		Wayne Longbottom													PRESENT																			2023-01-28T10:15:17	10:15:17-05:00			2023	1	28	2023-01-28 10:15:17 AM EST											NORTH_AMERICA				US	Delaware				Sussex County, DE, USA								38.796294	-75.093042																																330382959				Wayne Longbottom		2023-01-29T12:49:26				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:05:17.046Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:05:17.046Z	2023-03-14T08:22:22.826Z	false										LC	
4028777788																										147608384										CC_BY_NC_4_0			2023-01-29T17:42:02Z			https://www.inaturalist.org/observations/147608384					Wayne Longbottom												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/147608384	147608384		Wayne Longbottom													PRESENT																			2023-01-28T10:12:54	10:12:54-05:00			2023	1	28	2023-01-28 10:12:54 AM EST											NORTH_AMERICA				US	Delaware				Sussex County, DE, USA								38.7961	-75.093003																																330382885				Wayne Longbottom		2023-01-29T12:48:57				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:14:32.107Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:14:32.107Z	2023-03-14T08:22:22.826Z	false										LC	
