gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1319587295																										http://n2t.net/ark:/65665/3697b3919-0aeb-4cd1-87df-67999a576253													2021-07-08 15:01:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3697b3919-0aeb-4cd1-87df-67999a576253	USNM 87250		E. Peters & H. Mccarty		1											PRESENT	Alcohol (Ethanol); Dry; Slide								82-111, 1 Block, Sacrificied 10 Feb 1982, Pre-Exposure, Zooxanthellate													273	273	1981	9	0	-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319567971																										http://n2t.net/ark:/65665/368a24ad2-d1d6-4a6b-9cf7-7cd0aee00185													2018-12-28 15:21:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/368a24ad2-d1d6-4a6b-9cf7-7cd0aee00185	USNM 49159		Texas Instruments For BLM / MMS		1											PRESENT	Alcohol (Ethanol)																		MMS-SABP/0862-3			243	243	1977	8	31									6B		North Atlantic Ocean, United States, Florida	North Atlantic Ocean	North Atlantic Ocean			United States		Florida			off Florida						12.0	12.0						30.3831	-81.2508								Degrees Minutes Seconds							unknown, from legacy																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319529241																										http://n2t.net/ark:/65665/366eaa764-2f2d-4847-bbda-c311ee0d6847													2017-03-29 12:55:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/366eaa764-2f2d-4847-bbda-c311ee0d6847	USNM 80350				1											PRESENT	Dry																										-- --- ----										North Atlantic Ocean, United States, New Jersey	North Atlantic Ocean	North Atlantic Ocean			United States		New Jersey			Atlantic City, East Of																																																					Neotype	Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Madrepora poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Oculinidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Oculinidae		Madrepora				poculata					Ellis & Solander					
1319461974																										http://n2t.net/ark:/65665/363f7c2af-d93f-4ac1-9305-8025ac8e70c7													2017-11-17 16:56:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/363f7c2af-d93f-4ac1-9305-8025ac8e70c7	USNM 80245				3											PRESENT	Dry																		P761			209	209	1968	7	27									761		North Atlantic Ocean, Caribbean Sea, Venezuela	North Atlantic Ocean	North Atlantic Ocean, Caribbean Sea			Venezuela					Los Taques						35.0	35.0						11.8667	-70.3667								Degrees Minutes Seconds							unknown, from legacy																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319399475																										http://n2t.net/ark:/65665/3613594c4-6192-41ac-806b-c0f0033bdf79													2021-10-15 15:50:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3613594c4-6192-41ac-806b-c0f0033bdf79	USNM 87279		E. Peters & H. Mccarty		1											PRESENT	Alcohol (Ethanol); Dry; Slide								82-200, 2 Blocks, Sacrificied 24 Feb 1982, Two Weeks Exposure, Zooxanthellate													273	273	1981	9	0	-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319384955																										http://n2t.net/ark:/65665/3608c4cb1-a16f-4938-aa2c-d4b4c487b09a													2017-03-29 12:58:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3608c4cb1-a16f-4938-aa2c-d4b4c487b09a	USNM 80365		W. Lyons		1											PRESENT	Dry																					143	143	1984	5	22	22 MAY 1984								087		North Atlantic Ocean, Gulf of Mexico, United States, Florida	North Atlantic Ocean	North Atlantic Ocean, Gulf of Mexico			United States		Florida			Talbot Island, 4 Mile E Of Entrance To Nassau Sound						16.5	16.5						30.5033	-81.3683								Degrees Minutes Seconds							unknown, from legacy																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319366220																										http://n2t.net/ark:/65665/35fb79e1c-cafe-4ec7-8888-ab2ebdec8017													2021-10-28 17:51:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/35fb79e1c-cafe-4ec7-8888-ab2ebdec8017	USNM 87302		E. Peters & H. Mccarty		1											PRESENT	Alcohol (Ethanol); Dry; Slide								82-229, 2 Blocks, Sacrificied 10 Mar 1982, Four Weeks Exposure, Azooxanthellate													273	273	1981	9	0	-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319348451																										http://n2t.net/ark:/65665/35eef7ccd-2211-470e-9476-5a287abb87ae													2019-02-06 12:55:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/35eef7ccd-2211-470e-9476-5a287abb87ae	USNM 49167		Texas Instruments For BLM / MMS		1											PRESENT	Alcohol (Ethanol)																		MMS-SABP/0281-4			63	63	1977	3	4									7B		North Atlantic Ocean, United States, Florida	North Atlantic Ocean	North Atlantic Ocean			United States		Florida			off Florida						21.0	21.0						29.4664	-80.9522								Degrees Minutes Seconds							unknown, from legacy																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319310301																										http://n2t.net/ark:/65665/35d3f3b84-b89f-46ea-abe3-2a2c3e999c41													2021-10-15 15:26:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/35d3f3b84-b89f-46ea-abe3-2a2c3e999c41	USNM 87346		E. Peters & H. Mccarty		1											PRESENT	Alcohol (Ethanol); Dry; Slide								82-346, 2 Blocks, Sacrificied 07 Apr 1982, Eight Weeks Exposure, Azooxanthellate													273	273	1981	9	0	-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319305884																										http://n2t.net/ark:/65665/35d0dc5ee-1c60-4c61-9be8-58853fd3d264													2017-06-07 15:43:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/35d0dc5ee-1c60-4c61-9be8-58853fd3d264	USNM 79708		National Marine Fisheries Service		4											PRESENT	Dry																					144	144	1964	5	23	23/05/1964 21:00								1521		North Atlantic Ocean, United States, Florida	North Atlantic Ocean	North Atlantic Ocean			United States		Florida			east of						19.0							29.0	-80.65						29 00 N	80 39 W	Degrees Minutes Seconds							not verified																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319281415																										http://n2t.net/ark:/65665/35bf72760-f561-43ee-bf66-4c1529f6a28f													2018-02-16 16:42:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/35bf72760-f561-43ee-bf66-4c1529f6a28f	USNM 13226		United States Fish Commission		5											PRESENT	Dry																		USFC/FCFH958			238	238	1881	8	26									958		North Atlantic Ocean, United States, Massachusetts	North Atlantic Ocean	North Atlantic Ocean			United States		Massachusetts			Buzzards Bay, off Nye's Neck						9.0	9.0																																																													Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319250907																										http://n2t.net/ark:/65665/35a9f567b-7267-4a31-811e-807a1195bda6													2021-10-15 15:50:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/35a9f567b-7267-4a31-811e-807a1195bda6	USNM 87278		E. Peters & H. Mccarty		1											PRESENT	Alcohol (Ethanol); Dry; Slide								82-199, 2 Blocks, Sacrificied 24 Feb 1982, Two Weeks Exposure, Zooxanthellate													273	273	1981	9	0	-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319231203																										http://n2t.net/ark:/65665/359bf613c-f007-4f3c-ad8a-9256d15b4a63													2018-02-09 16:43:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/359bf613c-f007-4f3c-ad8a-9256d15b4a63	USNM 45598		United States Fish Commission		1											PRESENT	Dry																		USFC/FCFH6090			39	39	1899	2	8									6090		North Atlantic Ocean, Caribbean Sea, Puerto Rico	North Atlantic Ocean	North Atlantic Ocean, Caribbean Sea			Puerto Rico					Culebra Island						29.0	29.0																																															Vaughan, T. W.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319152469																										http://n2t.net/ark:/65665/356417a05-ace5-4a04-bca1-b492cdab9281													2018-09-17 12:25:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/356417a05-ace5-4a04-bca1-b492cdab9281	USNM 62537		Southwest Research Institute For BLM/ MMS		1											PRESENT	Alcohol (Ethanol)																		1/01P			168	168	1978	6	17	17 JUN 1978								01P		North Atlantic Ocean, Gulf of Mexico, United States, Louisiana	North Atlantic Ocean	North Atlantic Ocean, Gulf of Mexico			United States		Louisiana			West Delta Lease Area						16.0	16.0						29.1283	-89.6903								Degrees Minutes Seconds							unknown, from legacy																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319128025																										http://n2t.net/ark:/65665/3552b946e-3898-4b85-a75c-8eb422f9b476													2018-09-17 12:25:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3552b946e-3898-4b85-a75c-8eb422f9b476	USNM 72816		South Carolina Marine Resources For BLM/ MMS		1											PRESENT	Alcohol (Ethanol)																		830231			251	251	1983	9	8	08 SEP 1983								BH04		North Atlantic Ocean, United States	North Atlantic Ocean	North Atlantic Ocean			United States					Off South Carolina						31.0	31.0						32.0533	-80.4167								Degrees Minutes Seconds							unknown, from legacy																									Hinde, P.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319072652																										http://n2t.net/ark:/65665/352b73eb7-c166-4774-bff2-ab831a63f261													2014-11-18 10:58:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/352b73eb7-c166-4774-bff2-ab831a63f261	USNM 4039				1											PRESENT	Dry																																				North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Newport Harbor																																																																				Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319060422																										http://n2t.net/ark:/65665/3522cfe48-3136-4701-a4af-a50b063b6afd													2019-03-18 11:06:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3522cfe48-3136-4701-a4af-a50b063b6afd	USNM 7411		H. Hemphill		10											PRESENT	Dry																					60	60	1884	2	0	-- FEB 1884										North Atlantic Ocean, Gulf of Mexico, United States, Florida	North Atlantic Ocean	North Atlantic Ocean, Gulf of Mexico			United States		Florida			Punta Rassa						2.0	4.0						26.47	-81.97								Decimal degrees							Getty Thesaurus of Geographic Names, May 2002		Charlotte Harbor																																					Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319028608																										http://n2t.net/ark:/65665/350c49d68-d5b0-4d75-ad38-07082d36d854													2018-04-09 15:39:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/350c49d68-d5b0-4d75-ad38-07082d36d854	USNM 78507		University of Miami		2											PRESENT	Dry																		G1002			142	142	1968	5	21									1002		North Atlantic Ocean, United States, Florida	North Atlantic Ocean	North Atlantic Ocean			United States		Florida			St. Lucie Inlet, East of						38.0	42.0						27.3167	-80.0167								Degrees Minutes Seconds							unknown, from legacy																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319026173																										http://n2t.net/ark:/65665/350a9c92a-a023-4b21-9b89-1e819ba8acf0													2021-10-28 17:50:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/350a9c92a-a023-4b21-9b89-1e819ba8acf0	USNM 87300		E. Peters & H. Mccarty		1											PRESENT	Alcohol (Ethanol); Dry; Slide								82-227, 1 Block, Sacrificied 10 Mar 1982, Four Weeks Exposure, Zooxanthellate													273	273	1981	9	0	-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319020507																										http://n2t.net/ark:/65665/3506a34b7-dbf8-43b3-a2f2-ee3fe8fd86d3													2018-11-29 16:45:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3506a34b7-dbf8-43b3-a2f2-ee3fe8fd86d3	USNM 49140		Texas Instruments For BLM / MMS		1											PRESENT	Alcohol (Ethanol)																		MMS-SABP/0776-5			235	235	1977	8	23									3B		North Atlantic Ocean, United States, South Carolina	North Atlantic Ocean	North Atlantic Ocean			United States		South Carolina			off South Carolina						11.0	11.0						32.3906	-80.1489								Degrees Minutes Seconds							unknown, from legacy																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
